Team,Player,Event,EventID,X,Y,X2,Y2,Babak,Opponent,Direction
Home,Roni S,Pass,1,50,49,38,49,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,2,37,50,37,35,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,3,38,37,28,24,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,4,26,22,20,39,1,Bagundal Cicalengka,Right
Home,Agil,Pass,5,21,49,24,25,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,6,24,24,14,50,1,Bagundal Cicalengka,Right
Home,Agil,Pass,7,17,41,46,84,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,8,64,84,72,62,1,Bagundal Cicalengka,Right
Home,Hafidz,Pass Fail,9,75,58,83,78,1,Bagundal Cicalengka,Right
Home,Roni S,Tackle,10,43,49,-,-,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,11,44,49,36,49,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,12,36,50,23,52,1,Bagundal Cicalengka,Right
Home,Agil,Pass,13,24,34,23,53,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,14,21,64,34,82,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,15,29,81,47,65,1,Bagundal Cicalengka,Right
Home,Hafidz,Pass Fail,16,57,62,72,64,1,Bagundal Cicalengka,Right
Home,Anggara,Intercept,17,48,43,-,-,1,Bagundal Cicalengka,Right
Home,Antonius,Intercept,18,21,29,-,-,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,19,23,26,35,8,1,Bagundal Cicalengka,Right
Home,Ammar,Pass,20,31,11,20,33,1,Bagundal Cicalengka,Right
Home,Agil,Pass,21,22,33,21,56,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,22,30,84,64,85,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass Fail,23,59,81,59,58,1,Bagundal Cicalengka,Right
Home,Ammar,Intercept,24,69,23,-,-,1,Bagundal Cicalengka,Right
Home,Ammar,Pass,25,77,24,91,60,1,Bagundal Cicalengka,Right
Home,Ammar,Assist,26,80,26,90,59,1,Bagundal Cicalengka,Right
Home,Roni S,Intercept,27,41,16,-,-,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,28,41,17,29,20,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,29,31,22,32,40,1,Bagundal Cicalengka,Right
Home,Surya G,Pass Fail,30,35,36,44,37,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,31,3,44,6,38,1,Bagundal Cicalengka,Right
Home,Agil,Pass,32,8,33,4,43,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass Fail,33,4,50,39,93,1,Bagundal Cicalengka,Right
Home,Ali M,Tackle,34,13,84,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,35,13,83,21,87,1,Bagundal Cicalengka,Right
Home,Andri V,Pass Fail,36,19,83,70,86,1,Bagundal Cicalengka,Right
Home,Roni S,Intercept,37,45,27,-,-,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,38,39,28,29,17,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,39,28,21,41,13,1,Bagundal Cicalengka,Right
Home,Anggara,Pass Fail,40,36,17,87,40,1,Bagundal Cicalengka,Right
Home,Ammar,Tackle Fail,41,63,11,54,10,1,Bagundal Cicalengka,Right
Home,Antonius,Intercept,42,24,18,-,-,1,Bagundal Cicalengka,Right
Home,Antonius,Pass Fail,43,27,20,45,31,1,Bagundal Cicalengka,Right
Home,Antonius,Tackle Fail,44,36,10,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Intercept,45,10,49,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,46,12,48,12,61,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,47,5,44,8,59,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,48,10,64,11,48,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,49,9,55,14,16,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,50,20,10,40,11,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,51,36,15,73,32,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,52,17,84,32,82,1,Bagundal Cicalengka,Right
Home,Anggara,Pass Fail,53,21,79,36,82,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,54,26,91,27,78,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,55,25,71,31,85,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,56,54,88,59,71,1,Bagundal Cicalengka,Right
Home,Hafidz,Pass Fail,57,71,61,66,0,1,Bagundal Cicalengka,Right
Home,Agil,Pass,58,18,33,32,41,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,59,30,40,27,23,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,60,13,52,16,33,1,Bagundal Cicalengka,Right
Home,Agil,Pass,61,15,32,20,15,1,Bagundal Cicalengka,Right
Home,Antonius,Yellow Card,62,20,13,-,-,1,Bagundal Cicalengka,Right
Home,Antonius,Tackle Fail,63,22,14,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,64,7,50,55,77,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,65,55,76,49,52,1,Bagundal Cicalengka,Right
Home,Andri V,Tackle Fail,66,22,82,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Save,67,1,49,-,-,1,Bagundal Cicalengka,Right
Home,Agil,Pass,68,8,33,25,15,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,69,23,18,23,32,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,70,22,39,23,17,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,71,27,15,20,30,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,72,26,29,12,39,1,Bagundal Cicalengka,Right
Home,Agil,Pass,73,11,39,19,19,1,Bagundal Cicalengka,Right
Home,Surya G,Pass Fail,74,10,34,29,54,1,Bagundal Cicalengka,Right
Home,Rizki M,Save,75,4,53,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass Fail,76,5,48,75,52,1,Bagundal Cicalengka,Right
Home,Hafidz,Goal,77,89,49,99,45,1,Bagundal Cicalengka,Right
Home,Fikri N,Goal,78,93,67,98,57,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,79,20,36,80,60,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,80,26,37,48,56,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,81,51,52,18,38,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,82,16,37,16,56,1,Bagundal Cicalengka,Right
Home,Agil,Pass,83,15,56,24,81,1,Bagundal Cicalengka,Right
Home,Agil,Pass,84,25,71,18,33,1,Bagundal Cicalengka,Right
Home,Ammar,Tackle Fail,85,45,28,-,-,1,Bagundal Cicalengka,Right
Home,Agil,Tackle,86,5,26,-,-,1,Bagundal Cicalengka,Right
Home,Agil,Pass,87,10,27,20,7,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,88,22,14,10,31,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,89,9,43,15,62,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,90,10,64,29,64,1,Bagundal Cicalengka,Right
Home,Anggara,Pass Fail,91,25,65,67,59,1,Bagundal Cicalengka,Right
Home,Ammar,Tackle,92,22,31,-,-,1,Bagundal Cicalengka,Right
Home,Ammar,Pass,93,45,19,70,5,1,Bagundal Cicalengka,Right
Home,Andri V,Intercept,94,61,71,-,-,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,95,61,70,68,58,1,Bagundal Cicalengka,Right
Home,Anggara,Shots On,96,68,64,98,53,1,Bagundal Cicalengka,Right
Home,Hafidz,Shots On,97,90,49,98,46,1,Bagundal Cicalengka,Right
Home,Fikri N,Shots On,98,95,66,99,54,1,Bagundal Cicalengka,Right
Home,Ali M,Intercept Fail,99,25,47,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,100,9,40,22,20,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,101,34,14,80,6,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,102,34,10,55,13,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,103,60,14,39,28,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,104,38,26,32,10,1,Bagundal Cicalengka,Right
Home,Antonius,Pass Fail,105,37,10,60,67,1,Bagundal Cicalengka,Right
Home,Anggara,Pass Fail,106,43,71,71,20,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,107,37,32,50,60,1,Bagundal Cicalengka,Right
Home,Antonius,Pass,108,38,29,17,30,1,Bagundal Cicalengka,Right
Home,Agil,Pass,109,17,36,37,43,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,110,33,41,15,61,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,111,21,65,35,80,1,Bagundal Cicalengka,Right
Home,Andri V,Pass Fail,112,39,82,86,43,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,113,38,59,36,81,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,114,36,80,47,58,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,115,45,56,80,84,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass,116,86,85,81,63,1,Bagundal Cicalengka,Right
Home,Hafidz,Shots Off,117,86,63,98,36,1,Bagundal Cicalengka,Right
Home,Anggara,Intercept Fail,118,77,72,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Intercept Fail,119,22,62,11,52,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass Fail,120,9,62,77,70,1,Bagundal Cicalengka,Right
Home,Andri V,Pass Fail,121,62,81,77,59,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,122,40,81,64,87,1,Bagundal Cicalengka,Right
Home,Fikri N,Tackle Fail,123,37,85,-,-,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,124,32,59,22,53,1,Bagundal Cicalengka,Right
Home,Surya G,Pass Fail,125,20,53,51,24,1,Bagundal Cicalengka,Right
Home,Rizki M,Save,126,2,36,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,127,4,52,11,60,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,128,11,61,18,80,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,129,30,85,25,52,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,130,19,52,33,83,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,131,39,86,71,85,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass,132,81,92,77,70,1,Bagundal Cicalengka,Right
Home,Hafidz,Pass,133,80,68,56,59,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,134,62,65,78,89,1,Bagundal Cicalengka,Right
Home,Andri V,Pass Fail,135,77,86,48,55,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,136,8,56,19,49,1,Bagundal Cicalengka,Right
Home,Agil,Pass,137,24,40,24,56,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,138,26,53,27,83,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,139,29,84,81,66,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,140,40,86,18,75,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,141,18,73,25,55,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,142,22,49,34,69,1,Bagundal Cicalengka,Right
Home,Anggara,Pass,143,31,71,83,75,1,Bagundal Cicalengka,Right
Home,Surya G,Pass Fail,144,7,32,28,12,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,145,10,53,16,30,1,Bagundal Cicalengka,Right
Home,Agil,Pass,146,10,27,37,22,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,147,35,21,65,8,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,148,65,8,-,-,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,149,65,8,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,150,12,42,13,58,1,Bagundal Cicalengka,Right
Home,Andri V,Pass,151,21,62,20,83,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass Fail,152,21,82,62,66,1,Bagundal Cicalengka,Right
Home,Rizki M,Save,153,7,52,-,-,1,Bagundal Cicalengka,Right
Home,Roni S,Tackle,154,67,26,-,-,1,Bagundal Cicalengka,Right
Home,Roni S,Pass,155,71,21,68,10,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,156,95,24,94,47,1,Bagundal Cicalengka,Right
Home,Fikri N,Intercept,157,60,75,-,-,1,Bagundal Cicalengka,Right
Home,Ammar,Pass,158,22,21,18,40,1,Bagundal Cicalengka,Right
Home,Anggara,Tackle Fail,159,35,76,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,160,86,36,82,28,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass Fail,161,85,25,61,51,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,162,83,30,76,15,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,163,78,15,49,35,1,Bagundal Cicalengka,Right
Home,Rizki M,Intercept,164,89,39,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass,165,91,40,36,7,1,Bagundal Cicalengka,Right
Home,Ammar,Pass,166,38,8,61,13,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass Fail,167,66,20,52,44,1,Bagundal Cicalengka,Right
Home,Fikri N,Pass Fail,168,87,28,71,39,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass Fail,169,13,56,63,23,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,170,27,72,-,-,1,Bagundal Cicalengka,Right
Home,Ali M,Pass,171,70,69,-,-,1,Bagundal Cicalengka,Right
Home,Surya G,Pass,172,71,74,70,48,1,Bagundal Cicalengka,Right
Home,Andri V,Tackle Fail,173,61,12,-,-,1,Bagundal Cicalengka,Right
Home,Hafidz,Pass,174,71,37,86,69,1,Bagundal Cicalengka,Right
Home,Ammar,Shots Off,175,88,73,98,65,1,Bagundal Cicalengka,Right
Home,Rizki M,Save,176,3,40,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass Fail,177,11,37,75,33,1,Bagundal Cicalengka,Right
Home,Ammar,Pass Fail,178,71,79,-,-,1,Bagundal Cicalengka,Right
Home,Ammar,Tackle Fail,179,80,85,-,-,1,Bagundal Cicalengka,Right
Home,Antonius,Yellow Card,180,40,60,-,-,1,Bagundal Cicalengka,Right
Home,Antonius,Red Card,181,44,67,-,-,1,Bagundal Cicalengka,Right
Home,Rizki M,Pass Fail,182,88,36,66,13,2,Bagundal Cicalengka,Left
Home,Ammar,Pass,183,58,79,-,-,2,Bagundal Cicalengka,Left
Home,Ammar,Pass,184,62,80,83,80,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,185,79,83,76,57,2,Bagundal Cicalengka,Left
Home,Hafidz,Pass,186,86,32,98,59,2,Bagundal Cicalengka,Left
Home,Hafidz,Assist,187,88,28,97,58,2,Bagundal Cicalengka,Left
Home,Ridwan,Goal,188,95,61,-,-,2,Bagundal Cicalengka,Left
Home,Ridwan,Shots On,189,96,62,-,-,2,Bagundal Cicalengka,Left
Home,Anggara,Pass,190,70,42,80,43,2,Bagundal Cicalengka,Left
Home,Agil,Pass,191,13,34,19,14,2,Bagundal Cicalengka,Left
Home,Andri V,Pass,192,26,17,37,34,2,Bagundal Cicalengka,Left
Home,Surya G,Pass,193,32,35,22,9,2,Bagundal Cicalengka,Left
Home,Surya G,Pass,194,29,24,14,35,2,Bagundal Cicalengka,Left
Home,Ali M,Pass,195,15,50,21,74,2,Bagundal Cicalengka,Left
Home,Auzie,Pass,196,30,85,33,72,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,197,33,63,29,82,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass Fail,198,32,76,66,74,2,Bagundal Cicalengka,Left
Home,Surya G,Tackle Fail,199,31,28,-,-,2,Bagundal Cicalengka,Left
Home,Ridwan,Tackle Fail,200,52,21,-,-,2,Bagundal Cicalengka,Left
Home,Ridwan,Tackle Fail,201,40,22,-,-,2,Bagundal Cicalengka,Left
Home,Rizki M,Pass,202,96,45,93,37,2,Bagundal Cicalengka,Left
Home,Ali M,Pass Fail,203,87,36,59,20,2,Bagundal Cicalengka,Left
Home,Anggara,Shots Off,204,76,62,94,58,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,205,73,22,88,56,2,Bagundal Cicalengka,Left
Home,Auzie,Pass,206,66,74,73,52,2,Bagundal Cicalengka,Left
Home,Ammar,Pass,207,67,18,-,-,2,Bagundal Cicalengka,Left
Home,Ammar,Tackle Fail,208,73,19,-,-,2,Bagundal Cicalengka,Left
Home,Agil,Intercept Fail,209,89,56,-,-,2,Bagundal Cicalengka,Left
Home,Rizki M,Pass,210,95,42,80,10,2,Bagundal Cicalengka,Left
Home,Ali M,Pass,211,89,36,79,22,2,Bagundal Cicalengka,Left
Home,Anggara,Pass Fail,212,80,34,64,75,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,213,89,29,87,44,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,214,97,3,89,14,2,Bagundal Cicalengka,Left
Home,Anggara,Pass,215,84,14,73,39,2,Bagundal Cicalengka,Left
Home,Surya G,Pass Fail,216,77,22,93,61,2,Bagundal Cicalengka,Left
Home,Anggara,Corner  ,217,98,91,-,-,2,Bagundal Cicalengka,Left
Home,Anggara,Pass Fail,218,99,89,95,30,2,Bagundal Cicalengka,Left
Home,Agil,Tackle Fail,219,11,29,-,-,2,Bagundal Cicalengka,Left
Home,Andri V,Tackle,220,9,16,-,-,2,Bagundal Cicalengka,Left
Home,Andri V,Pass Fail,221,14,23,30,27,2,Bagundal Cicalengka,Left
Home,Andri V,Yellow Card,222,3,15,-,-,2,Bagundal Cicalengka,Left
Home,Rizki M,Pass,223,3,42,6,40,2,Bagundal Cicalengka,Left
Home,Agil,Pass Fail,224,8,31,60,25,2,Bagundal Cicalengka,Left
Home,Agil,Pass,225,6,29,54,10,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,226,59,10,89,12,2,Bagundal Cicalengka,Left
Home,Hafidz,Pass Fail,227,96,19,91,43,2,Bagundal Cicalengka,Left
Home,Surya G,Intercept,228,71,45,-,-,2,Bagundal Cicalengka,Left
Home,Anggara,Corner  ,229,98,92,-,-,2,Bagundal Cicalengka,Left
Home,Anggara,Pass,230,97,89,93,18,2,Bagundal Cicalengka,Left
Home,Surya G,Pass Fail,231,80,31,91,39,2,Bagundal Cicalengka,Left
Home,Andri V,Pass,232,57,2,79,10,2,Bagundal Cicalengka,Left
Home,Anggara,Shots Off,233,67,17,96,23,2,Bagundal Cicalengka,Left
Home,Aceng,Tackle Fail,234,68,26,-,-,2,Bagundal Cicalengka,Left
Home,Aceng,Intercept,235,39,45,-,-,2,Bagundal Cicalengka,Left
Home,Aceng,Pass,236,64,41,67,23,2,Bagundal Cicalengka,Left
Home,Rizki O,Pass,237,68,13,40,79,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,238,37,80,38,56,2,Bagundal Cicalengka,Left
Home,Anggara,Pass,239,37,16,77,21,2,Bagundal Cicalengka,Left
Home,Ridwan,Shots On,240,75,15,97,40,2,Bagundal Cicalengka,Left
Home,Anggara,Pass,241,75,33,62,29,2,Bagundal Cicalengka,Left
Home,Surya G,Pass,242,59,37,69,18,2,Bagundal Cicalengka,Left
Home,Anggara,Shots Off,243,65,26,98,30,2,Bagundal Cicalengka,Left
Home,Auzie,Tackle Fail,244,74,8,-,-,2,Bagundal Cicalengka,Left
Home,Surya G,Pass,245,58,34,65,51,2,Bagundal Cicalengka,Left
Home,Aceng,Pass,246,59,52,79,82,2,Bagundal Cicalengka,Left
Home,Rizki O,Pass,247,78,87,63,65,2,Bagundal Cicalengka,Left
Home,Auzie,Tackle Fail,248,27,85,-,-,2,Bagundal Cicalengka,Left
Home,Aceng,Tackle Fail,249,35,65,-,-,2,Bagundal Cicalengka,Left
Home,Aceng,Pass,250,31,65,33,47,2,Bagundal Cicalengka,Left
Home,Surya G,Pass,251,32,38,37,63,2,Bagundal Cicalengka,Left
Home,Anggara,Tackle Fail,252,69,35,-,-,2,Bagundal Cicalengka,Left
Home,Rizki M,Pass,253,3,47,66,88,2,Bagundal Cicalengka,Left
Home,Rizki O,Tackle Fail,254,20,91,-,-,2,Bagundal Cicalengka,Left
Home,Rizki M,Pass,255,4,43,35,8,2,Bagundal Cicalengka,Left
Home,Rizki O,Pass Fail,256,71,13,84,24,2,Bagundal Cicalengka,Left
Home,Ali M,Pass,257,75,26,78,28,2,Bagundal Cicalengka,Left
Home,Ali M,Pass,258,16,56,6,41,2,Bagundal Cicalengka,Left
Home,Ridwan,Pass,259,32,27,70,51,2,Bagundal Cicalengka,Left
Home,Ridwan,Shots Off,260,61,32,98,64,2,Bagundal Cicalengka,Left
Home,Ridwan,Tackle Fail,261,22,13,-,-,2,Bagundal Cicalengka,Left
Home,Auzie,Shots On,262,82,29,96,44,2,Bagundal Cicalengka,Left
Home,Ridwan,Corner  ,263,98,2,-,-,2,Bagundal Cicalengka,Left
Home,Rofi,Pass,264,11,36,20,19,2,Bagundal Cicalengka,Left
Home,Rofi,Pass,265,11,35,26,26,2,Bagundal Cicalengka,Left
Away,Roni S,Pass,266,51,50,58,56,1,Bandung Mengbal,Left
Away,Surya G,Pass Fail,267,59,57,20,9,1,Bandung Mengbal,Left
Away,Jumagar,Pass,268,59,1,43,7,1,Bandung Mengbal,Left
Away,Ammar,Pass,269,25,9,32,4,1,Bandung Mengbal,Left
Away,Fikri N,Tackle Fail,270,29,5,19,2,1,Bandung Mengbal,Left
Away,Ammar,Pass,271,30,3,48,9,1,Bandung Mengbal,Left
Away,Jumagar,Pass,272,55,18,34,34,1,Bandung Mengbal,Left
Away,Surya G,Pass,273,38,35,76,53,1,Bandung Mengbal,Left
Away,Rofi,Pass,274,81,57,92,49,1,Bandung Mengbal,Left
Away,Rizki M,Pass,275,96,48,38,45,1,Bandung Mengbal,Left
Away,Surya G,Pass Fail,276,42,69,20,84,1,Bandung Mengbal,Left
Away,Surya G,Intercept Fail,277,33,81,33,88,1,Bandung Mengbal,Left
Away,Ridwan,Tackle Fail,278,51,76,51,65,1,Bandung Mengbal,Left
Away,Rizki M,Pass Fail,279,92,43,43,15,1,Bandung Mengbal,Left
Away,Jumagar,Tackle Fail,280,77,5,70,7,1,Bandung Mengbal,Left
Away,Rofi,Intercept,281,99,29,75,20,1,Bandung Mengbal,Left
Away,Rofi,Pass Fail,282,95,30,65,18,1,Bandung Mengbal,Left
Away,Rizki M,Pass,283,96,60,52,60,1,Bandung Mengbal,Left
Away,Roni S,Pass,284,53,62,53,47,1,Bandung Mengbal,Left
Away,Surya G,Pass Fail,285,57,41,16,28,1,Bandung Mengbal,Left
Away,Rizki M,Pass,286,92,57,89,67,1,Bandung Mengbal,Left
